word_id,user_id,word_text,base_difficulty,repeat_count,stability,created_days_ago,personal_difficulty,difficulty,user_rating,next_interval_days,ml_score
147,103,democracy,0.5821688350895172,7,2.9602934520775688,20.314770192566026,0.7131422890012966,0.621460871263051,4,3,1.0
148,140,photosynthesis,0.4785258607111071,11,2.0015961337007426,18.71982273720932,0.6839309192452339,0.5401473782713451,2,2,1.0
149,147,apple,0.21483829244360508,8,20.163796332450993,11.217263193689043,0.3658847494515953,0.26015222954600214,3,19,1.0
150,106,house,0.2943008068362478,11,17.934139816915646,7.698632264321747,0.48162974217649146,0.35049948743832093,2,18,1.0
151,145,supercalifragilisticexpialidocious,0.9398735932306008,5,3.397414086209473,41.0566396342753,1.0,0.9579115152614206,4,2,0.8345141279083939
152,113,run,0.12515371540134432,4,1.0,12.119395208372982,0.2397989617120562,0.15954728929455786,1,1,1.0
153,138,run,0.19980189595909717,1,3.4518402630666687,10.306544453660056,0.37573067089254963,0.2525805284391329,2,3,0.7242258414682601
154,123,cat,0.10507640303948294,14,5.44888236857436,20.94091857985392,0.316533364779414,0.16851349156146225,3,5,1.0
155,147,supercalifragilisticexpialidocious,0.8638296424009873,8,4.9835046726656,8.096600400450676,1.0,0.904680749680691,2,4,0.9444840834317598
156,117,run,0.25181088106824423,6,12.69885469312521,2.7829104890832035,0.38381778208708617,0.2914129513738968,4,13,1.0
157,137,democracy,0.49545256285261097,4,2.7706278416699024,1.4823587040688155,0.653623576872332,0.5429038670585272,2,2,0.9143877121064199
158,138,mitochondria,0.5529797486222945,3,2.5335626396253668,6.368276196043747,0.728908523555747,0.6057583811023302,3,2,0.8379949434029229
159,139,cat,0.1480222316460192,5,12.400682321331708,7.249560738189009,0.30216049654765254,0.1942637111165092,2,9,1.0
160,100,photosynthesis,0.429768668824803,4,4.682905455688677,17.584846885969625,0.5418149803433268,0.4633825622803601,4,5,0.9382441035398701
161,116,cat,0.10597044512202336,11,2.7468786876956,1.5021203888132204,0.20551780341461762,0.13583465260980163,3,3,1.0
162,125,mitochondria,0.49673358705545617,11,4.510857996826645,11.432861420180682,0.6690342605923207,0.5484237891165156,2,4,1.0
163,121,algorithm,0.41214634729849137,7,2.1891858136776343,3.625880129017473,0.5878996436901482,0.46487233621598845,2,2,1.0
164,138,mitochondria,0.676730683301131,6,11.2415622471936,27.973773545311666,0.8526594582345834,0.7295093157811667,3,10,0.9394990991112611
165,117,cat,0.10352952831009932,3,4.198991617249009,6.356735888463133,0.23553642932894123,0.14313159861575186,4,3,0.9767829781488965
166,137,algorithm,0.6683569710732917,12,47.42462634305023,9.739151297440518,0.8265279850930127,0.715808275279208,4,38,1.0
167,127,eat,0.36201524931131424,10,3.506030388145272,10.50131286492836,0.5418217892249915,0.4159572112854174,4,3,1.0
168,120,house,0.18131889704210913,13,5.57391411399708,1.0,0.36427533584830296,0.23620582868396728,3,5,1.0
169,137,run,0.3040329095299832,11,11.645234667063335,19.118618641971324,0.46220392354970424,0.3514842137358995,4,10,1.0
170,132,photosynthesis,0.6140372081302132,12,20.62154903469837,1.7940950484400737,0.8025479431741106,0.6705904286433824,3,23,1.0
171,129,democracy,0.6469262587020641,14,11.868291139953284,5.0653339350881215,0.7745138863097822,0.6852025469843794,3,12,1.0
172,141,house,0.3863108086684708,1,2.208822169274213,11.164617057377429,0.4736664939953106,0.4125175142665227,3,2,0.6762447457200431
173,107,photosynthesis,0.5193859168604,14,1.0,1.0,0.6250835287284608,0.5510952004208183,1,1,1.0
174,129,dog,0.20809634130746885,7,5.276258378110931,8.685102419806011,0.33568396891518704,0.2463726295897843,2,6,1.0
175,138,mitochondria,0.5152582554777932,5,18.5365604754358,5.274906036253128,0.6911870304112457,0.568036887957829,4,15,0.9514765160994714
176,108,dog,0.33372818301453117,1,15.021684776068929,1.0,0.40516193794726424,0.35515830949435107,4,16,0.6934525071516946
177,132,mitochondria,0.4265898924248742,1,3.461977591233336,12.960556414651641,0.6151006274687716,0.48314311293804335,2,2,0.655057066118587
178,142,house,0.11236541378550986,6,19.436863371685238,6.958175279947373,0.28505287976874255,0.16417165358047964,3,16,1.0
179,128,supercalifragilisticexpialidocious,0.8871226736498623,4,5.933301409675002,3.6160159439521964,1.0,0.9209858715549035,4,6,0.800963110757507
180,130,dog,0.28111801526053926,14,28.08905830628101,1.0,0.35309324571877837,0.30271058439801096,2,26,1.0
181,102,eat,0.2291265724263901,8,56.288756921604836,7.929105129773756,0.32802726463195125,0.2587967800880584,4,52,1.0
182,149,dog,0.3991065413685092,2,20.52020610109868,3.6522954001055483,0.526332222379632,0.43727424567184603,4,17,0.8074471624104352
183,137,supercalifragilisticexpialidocious,0.9776587964940685,4,25.909839296465673,29.315231453784016,1.0,0.984361157545848,4,25,0.7819505249602237
184,110,algorithm,0.6001639875225722,12,7.428933253401133,8.953029754307082,0.6454216902071582,0.613741298327948,4,6,1.0
185,104,cat,0.13243700574312883,13,17.504145650405373,3.3556380106731583,0.3384513192032716,0.19424129978117166,4,17,1.0
186,130,photosynthesis,0.44920921943781683,8,5.194792484734505,7.520865787527277,0.521184449896056,0.47080178857528854,4,5,1.0
187,119,algorithm,0.5857279285813359,12,31.66852431515775,7.754324102609381,0.7777044792430271,0.6433208937798433,4,33,1.0
188,103,mitochondria,0.41780146924191697,8,6.817888599540458,12.9741061828147,0.5487749231536962,0.4570935054154507,3,6,1.0
189,107,democracy,0.40216598410111537,5,4.500192257261109,23.24854456485424,0.5078635959691762,0.4338752676615336,2,4,0.9917250021883599
190,141,run,0.27311255859700756,3,24.003949375476825,32.859140423597026,0.36046824392384735,0.2993192641950595,3,21,0.9299266784751041
191,134,eat,0.24521168206835456,13,29.375862179688287,12.654609435215908,0.4407198267802126,0.303864125481912,4,32,1.0
192,112,democracy,0.6347536024617488,4,5.5138273585282995,7.8946699984893085,0.8183853007502048,0.6898431119482855,4,4,0.8703059386394925
193,148,supercalifragilisticexpialidocious,0.8077212337129454,3,2.607906805326271,2.548046231105419,0.9171723489295863,0.8405565682779377,4,3,0.7675554872502407
194,104,mitochondria,0.47529594565695443,11,2.029796053261363,5.158874409382151,0.6813102591170972,0.5371002396949973,3,1,1.0
195,139,book,0.3733702930944015,2,7.0015727417580536,6.7097284033277695,0.5275085579960348,0.41961177256489146,4,6,0.8127459043425216
196,118,book,0.13838498227592946,14,2.5995085811061838,1.373915799668768,0.26733129243721654,0.1770688753243156,2,2,1.0
197,117,mitochondria,0.4232895655749386,4,1.1484104213834812,2.9625714214654604,0.5552964665937805,0.4628916358805911,2,1,0.9383913814598008
198,132,photosynthesis,0.617261473842511,9,2.839195900288233,41.638622609438514,0.8057722088864083,0.6738146943556802,2,2,1.0
199,103,mitochondria,0.41396245636572043,6,3.3029314718394693,14.134191419531636,0.5449359102774998,0.4532544925392542,4,2,1.0
200,117,democracy,0.6724775664031197,4,1.2246290630208012,6.57792976899491,0.8044844674219617,0.7120796367087723,2,1,0.8636349812113464
201,145,mitochondria,0.5252161383101639,1,8.368557398505272,2.56225479589638,0.6230059446951177,0.55455308022565,2,6,0.633634075932305
202,123,dog,0.1843780061141424,14,4.597516274101665,8.520202093383006,0.39583496785407346,0.24781509463612172,2,4,1.0
203,142,run,0.15784083840298202,7,6.019150960805474,2.638030194208496,0.3305283043862147,0.2096470781979518,3,4,1.0
204,128,photosynthesis,0.6127816035009439,2,2.972189390319339,2.145663977659746,0.757391826672893,0.6561646704525286,4,2,0.7417800349762305
205,130,democracy,0.5281319688511127,12,20.253486497881255,1.0,0.6001071993093519,0.5497245379885844,3,16,1.0
206,127,apple,0.12410105997084628,6,16.686588595034756,4.244232396774884,0.3039075998845234,0.17804302194494942,2,19,1.0
207,108,cat,0.15724284743389214,10,14.888991523624892,7.802818847471271,0.22867660236662518,0.17867297391371204,4,16,1.0
208,144,mitochondria,0.640154537379545,1,23.862417879195217,1.7355325250399598,0.7119390205516225,0.6616898823311682,3,23,0.6014930353006496
209,125,eat,0.38668641393440684,13,6.779496127419514,2.236880475168353,0.5589870874712713,0.4383766159954662,3,7,1.0
210,148,cat,0.33596468090950315,7,3.50672117601933,4.961656553556474,0.4454157961261441,0.3688000154744954,4,3,1.0
211,146,algorithm,0.47269318191623433,4,2.0653872085071705,6.72426619734922,0.5990913373353887,0.5106126285419805,3,2,0.924075083661384
212,101,mitochondria,0.6437368532256713,11,2.8416022380174097,14.366751421436613,0.7952402051425451,0.6891878588007334,4,3,1.0
213,105,photosynthesis,0.5474047270806356,3,5.1097959126177885,8.361591782505673,0.7298703354060461,0.6021444095782587,2,5,0.8390791348601444
214,128,run,0.1870276794852244,10,4.906584923458624,9.615524376143954,0.3316379026571735,0.2304107464368091,3,4,1.0
215,125,algorithm,0.5739885941605333,7,5.399602719183375,11.9142009470876,0.7462892676973978,0.6256787962215926,2,4,1.0
216,127,eat,0.3081976325167827,13,8.12248419331605,5.996257531863568,0.4880041724304599,0.36213959449088584,3,8,1.0
217,106,book,0.14408812177114347,3,5.263535122363007,4.202742257564035,0.33141705711138714,0.20028680237321655,3,4,0.959636417021657
218,133,photosynthesis,0.475017027553046,8,1.3880738421959142,16.11543832715666,0.5361024905585372,0.49334266645469327,2,1,1.0
219,144,mitochondria,0.6341561727608819,11,2.8990907718314918,17.62125429328752,0.7059406559329594,0.6556915177125051,4,2,1.0
